asset,date,br
600258,2017,0
600258,2018,0
600258,2019,7.95E-06
600258,2020,0
600258,2021,0
600259,2014,0
600259,2015,0
600259,2016,1.02E-05
600259,2017,9.87E-06
600259,2018,9.14E-06
600259,2019,0
600259,2020,0
600259,2021,8.82E-06
600261,2014,0
600261,2015,0
600261,2016,0
600261,2017,0
600261,2018,0
600261,2019,0
600261,2020,0
600261,2021,0
600262,2014,0
600262,2015,0
600262,2016,2.52E-05
600262,2017,2.53E-05
600262,2018,3.85E-05
600262,2019,1.08E-05
600262,2020,0
600262,2021,0
600266,2014,0
600266,2015,9.52E-06
600266,2016,0
600266,2017,8.81E-06
600266,2018,8.59E-06
600266,2019,7.97E-06
600266,2020,0
600266,2021,0
600267,2014,0
600267,2015,0
600267,2016,0
600267,2017,0
600267,2018,0
600267,2019,0
600267,2020,0
600267,2021,0
600268,2014,0
600268,2015,0
600268,2016,1.80E-05
600268,2017,8.35E-06
600268,2018,0
600268,2019,0
600268,2020,0
600268,2021,0
600269,2014,0
600269,2015,1.12E-05
600269,2016,2.43E-05
600269,2017,1.22E-05
600269,2018,1.16E-05
600269,2019,2.09E-05
600269,2020,0
600269,2021,0
600271,2014,0
600271,2015,3.15E-05
600271,2016,0
600271,2017,0
600271,2018,2.69E-05
600271,2019,2.03E-05
600271,2020,1.43E-05
600271,2021,7.87E-06
600272,2014,0
600272,2015,0
600272,2016,1.36E-05
600272,2017,0
600272,2018,1.42E-05
600272,2019,0
600272,2020,1.24E-05
600272,2021,0
600273,2014,0
600273,2015,0
600273,2016,2.92E-05
600273,2017,2.69E-05
600273,2018,0
600273,2019,0
600273,2020,8.98E-06
600273,2021,0
600276,2014,0
600276,2015,0
600276,2016,0
600276,2017,1.49E-05
600276,2018,2.85E-05
600276,2019,0
600276,2020,0
600276,2021,0
600277,2014,0
600277,2015,0
600277,2016,8.38E-06
600277,2017,1.70E-05
600277,2018,0
600277,2019,0
600277,2020,0
600277,2021,0
600278,2014,0
600278,2015,0
600278,2016,0
600278,2017,0
600278,2018,0
600278,2019,0
600278,2020,0
600278,2021,7.83E-06
600279,2014,1.31E-05
600279,2015,2.97E-05
600279,2016,2.74E-05
600279,2017,5.25E-05
600279,2018,2.79E-05
600279,2019,2.04E-05
600279,2020,0
600279,2021,1.15E-05
600280,2014,0
600280,2015,0
600280,2016,0
600280,2017,0
600280,2018,0
600280,2019,0
600280,2020,0
600280,2021,0
600281,2014,0
600281,2015,0
600281,2016,0
600281,2017,0
600281,2018,0
600281,2019,0
600281,2020,0
600281,2021,0
600282,2014,0
600282,2015,1.19E-05
600282,2016,1.03E-05
600282,2017,1.02E-05
600282,2018,9.28E-06
600282,2019,0
600282,2020,0
600282,2021,0
600283,2014,0
600283,2015,0
600283,2016,0
600283,2017,0
600283,2018,0
600283,2019,0
600283,2020,0
600283,2021,0
600284,2014,0
600284,2015,0
600284,2016,0
600284,2017,0
600284,2018,0
600284,2019,0
600284,2020,0
600284,2021,0
600285,2014,0
600285,2015,0
600285,2016,9.71E-06
600285,2017,1.06E-05
600285,2018,0
600285,2019,0
600285,2020,0
600285,2021,0
600287,2014,0
600287,2015,0
600287,2016,5.01E-05
600287,2017,0
600287,2018,0
600287,2019,0
600287,2020,0
600287,2021,0
600288,2014,0
600288,2015,0
600288,2016,0
600288,2017,0
600288,2018,0
600288,2019,0
600288,2020,0
600288,2021,0
600289,2014,0
600289,2015,0
600289,2016,0
600289,2017,0
600289,2018,0
600289,2019,0
600289,2020,0
600289,2021,0
600290,2014,1.24E-05
600290,2015,1.24E-05
600290,2016,3.37E-05
600290,2017,1.14E-05
600290,2018,1.10E-05
600290,2019,0
600290,2020,0
600290,2021,0
600292,2014,0
600292,2015,1.14E-05
600292,2016,0
600292,2017,1.21E-05
600292,2018,0
600292,2019,0
600292,2020,0
600292,2021,0
600293,2014,0
600293,2015,1.41E-05
600293,2016,0
600293,2017,0
600293,2018,0
600293,2019,0
600293,2020,1.12E-05
600293,2021,0
600295,2014,0
600295,2015,0
600295,2016,0
600295,2017,0
600295,2018,0
600295,2019,1.59E-05
600295,2020,0
600295,2021,0
600297,2014,0
600297,2015,0
600297,2016,0
600297,2017,0
600297,2018,0
600297,2019,0
600297,2020,0
600297,2021,0
600298,2014,0
600298,2015,2.65E-05
600298,2016,1.19E-05
600298,2017,0
600298,2018,0
600298,2019,1.23E-05
600298,2020,0
600298,2021,0
600299,2014,0
600299,2015,0
600299,2016,0
600299,2017,0
600299,2018,0
600299,2019,0
600299,2020,1.02E-05
600299,2021,0
600300,2014,0
600300,2015,0
600300,2016,0
600300,2017,0
600300,2018,0
600300,2019,0
600300,2020,0
600300,2021,0
600301,2014,0
600301,2015,0
600301,2016,0
600301,2017,0
600301,2018,0
600301,2019,0
600301,2020,0
600301,2021,0
600302,2014,0
600302,2015,0
600302,2016,1.50E-05
600302,2017,3.08E-05
600302,2018,1.54E-05
600302,2019,1.35E-05
600302,2020,0
600302,2021,0
600303,2014,0
600303,2015,1.26E-05
600303,2016,1.29E-05
600303,2017,0
600303,2018,0
600303,2019,0
600303,2020,0
600303,2021,0
600305,2014,0
600305,2015,0
600305,2016,0
600305,2017,1.32E-05
600305,2018,0
600305,2019,1.10E-05
600305,2020,1.15E-05
600305,2021,0
600306,2014,0
600306,2015,0
600306,2016,0
600306,2017,0
600306,2018,0
600306,2019,0
600306,2020,0
600306,2021,0
600307,2014,3.81E-05
600307,2015,1.20E-05
600307,2016,0
600307,2017,0
600307,2018,0
600307,2019,0
600307,2020,0
600307,2021,0
600308,2014,0
600308,2015,0
600308,2016,0
600308,2017,0
600308,2018,0
600308,2019,0
600308,2020,0
600308,2021,0
600309,2014,0
600309,2015,0
600309,2016,0
600309,2017,0
600309,2018,0
600309,2019,0
600309,2020,0
600309,2021,0
600310,2014,0
600310,2015,9.98E-06
600310,2016,9.33E-06
600310,2017,9.55E-06
600310,2018,1.51E-05
600310,2019,8.60E-06
600310,2020,0
600310,2021,0
600312,2014,3.95E-05
600312,2015,2.91E-05
600312,2016,3.50E-05
600312,2017,8.48E-05
600312,2018,7.00E-05
600312,2019,3.43E-05
600312,2020,3.39E-05
600312,2021,2.06E-05
600313,2014,0
600313,2015,0
600313,2016,0
600313,2017,0
600313,2018,0
600313,2019,0
600313,2020,0
600313,2021,7.54E-06
600315,2014,0
600315,2015,0
600315,2016,0
600315,2017,0
600315,2018,0
600315,2019,0
600315,2020,0
600315,2021,0
600316,2014,0
600316,2015,0
600316,2016,1.27E-05
600316,2017,0
600316,2018,0
600316,2019,0
600316,2020,0
600316,2021,0
600319,2014,0
600319,2015,0
600319,2016,0
600319,2017,0
600319,2018,0
600319,2019,0
600319,2020,0
600319,2021,0
600320,2014,0
600320,2015,8.97E-06
600320,2016,7.76E-06
600320,2017,2.39E-05
600320,2018,8.21E-06
600320,2019,7.50E-06
600320,2020,1.47E-05
600320,2021,2.02E-05
600321,2014,0
600321,2015,0
600321,2016,0
600321,2017,0
600321,2018,0
600321,2019,0
600321,2020,9.77E-06
600321,2021,9.89E-06
600322,2014,0
600322,2015,0
600322,2016,0
600322,2017,0
600322,2018,0
600322,2019,0
600322,2020,0
600322,2021,0
600323,2014,0
600323,2015,0
600323,2016,0
600323,2017,1.33E-05
600323,2018,0
600323,2019,0
600323,2020,0
600323,2021,0
600325,2014,0
600325,2015,8.83E-06
600325,2016,0
600325,2017,1.48E-05
600325,2018,0
600325,2019,0
600325,2020,0
600325,2021,0
600326,2014,1.17E-05
600326,2015,0
600326,2016,0
600326,2017,1.72E-05
600326,2018,1.58E-05
600326,2019,1.47E-05
600326,2020,7.06E-06
600326,2021,0
600327,2014,0
600327,2015,0
600327,2016,0
600327,2017,0
600327,2018,0
600327,2019,0
600327,2020,0
600327,2021,0
600328,2014,0
600328,2015,0
600328,2016,0
600328,2017,0
600328,2018,0
600328,2019,6.96E-06
600328,2020,0
600328,2021,0
600329,2014,0
600329,2015,0
600329,2016,0
600329,2017,9.73E-06
600329,2018,0
600329,2019,0
600329,2020,0
600329,2021,2.94E-05
600330,2014,0
600330,2015,0
600330,2016,0
600330,2017,0
600330,2018,0
600330,2019,3.16E-05
600330,2020,0
600330,2021,0
600331,2014,0
600331,2015,1.22E-05
600331,2016,0
600331,2017,0
600331,2018,0
600331,2019,0
600331,2020,0
600331,2021,0
600332,2014,0
600332,2015,0
600332,2016,0
600332,2017,0
600332,2018,0
600332,2019,6.11E-06
600332,2020,0
600332,2021,0
600333,2014,0
600333,2015,0
600333,2016,0
600333,2017,0
600333,2018,0
600333,2019,0
600333,2020,0
600333,2021,0
600335,2014,0
600335,2015,0
600335,2016,1.29E-05
600335,2017,6.33E-05
600335,2018,7.82E-05
600335,2019,1.98E-05
600335,2020,2.04E-05
600335,2021,0
600336,2014,0
600336,2015,0
600336,2016,0
600336,2017,0
600336,2018,1.14E-05
600336,2019,0
600336,2020,0
600336,2021,0
600337,2014,0
600337,2015,0
600337,2016,0
600337,2017,0
600337,2018,0
600337,2019,0
600337,2020,0
600337,2021,0
600338,2014,2.83E-05
600338,2015,1.36E-05
600338,2016,2.53E-05
600338,2017,4.94E-05
600338,2018,4.98E-05
600338,2019,4.49E-05
600338,2020,4.71E-05
600338,2021,1.08E-05
600339,2014,0
600339,2015,0
600339,2016,0
600339,2017,3.95E-05
600339,2018,2.86E-05
600339,2019,1.87E-05
600339,2020,2.89E-05
600339,2021,9.45E-06
600340,2014,1.52E-05
600340,2015,0.000120891
600340,2016,3.58E-05
600340,2017,1.85E-05
600340,2018,3.92E-06
600340,2019,0
600340,2020,3.94E-06
600340,2021,0
600343,2014,0
600343,2015,1.15E-05
600343,2016,3.13E-05
600343,2017,6.96E-05
600343,2018,1.90E-05
600343,2019,2.47E-05
600343,2020,8.42E-06
600343,2021,0
600345,2014,0
600345,2015,0
600345,2016,0
600345,2017,1.39E-05
600345,2018,1.44E-05
600345,2019,0
600345,2020,0
600345,2021,0
600346,2014,0
600346,2015,0
600346,2016,1.11E-05
600346,2017,2.17E-05
600346,2018,9.01E-06
600346,2019,0
600346,2020,0
600346,2021,0
600348,2014,0
600348,2015,0
600348,2016,0
600348,2017,9.01E-06
600348,2018,0
600348,2019,0
600348,2020,0
600348,2021,0
600350,2014,4.14E-05
600350,2015,0
600350,2016,3.35E-05
600350,2017,0
600350,2018,0
600350,2019,0
600350,2020,0
600350,2021,0
600351,2014,0
600351,2015,9.68E-06
600351,2016,9.48E-06
600351,2017,9.94E-06
600351,2018,0
600351,2019,0
600351,2020,0
600351,2021,0
600352,2014,0
600352,2015,0
600352,2016,0
600352,2017,0
600352,2018,0
600352,2019,0
600352,2020,0
600352,2021,0
600353,2014,0
600353,2015,2.84E-05
600353,2016,2.66E-05
600353,2017,4.06E-05
600353,2018,2.50E-05
600353,2019,2.25E-05
600353,2020,0
600353,2021,0
600354,2014,0
600354,2015,0
600354,2016,2.21E-05
600354,2017,1.09E-05
600354,2018,0
600354,2019,0
600354,2020,0
600354,2021,0
600355,2014,0
600355,2015,0
600355,2016,0
600355,2017,0
600355,2018,0
600355,2019,0
600355,2020,0
600355,2021,0
600356,2014,0
600356,2015,0
600356,2016,0
600356,2017,0
600356,2018,0
600356,2019,0
600356,2020,0
600356,2021,0
600358,2014,0
600358,2015,0
600358,2016,0
600358,2017,0
600358,2018,0
600358,2019,0
600358,2020,0
600358,2021,0
600359,2014,0
600359,2015,1.30E-05
600359,2016,0
600359,2017,0
600359,2018,0
600359,2019,0
600359,2020,0
600359,2021,0
600360,2014,0
600360,2015,0
600360,2016,0
600360,2017,0
600360,2018,0
600360,2019,0
600360,2020,0
600360,2021,0
600361,2014,0
600361,2015,0
600361,2016,0
600361,2017,0
600361,2018,0
600361,2019,0
600361,2020,0
600361,2021,0
600362,2014,0
600362,2015,1.82E-05
600362,2016,1.84E-05
600362,2017,8.88E-06
600362,2018,6.92E-06
600362,2019,5.45E-06
600362,2020,0
600362,2021,1.30E-05
600363,2014,0
600363,2015,2.16E-05
600363,2016,2.27E-05
600363,2017,1.20E-05
600363,2018,0
600363,2019,0
600363,2020,9.74E-06
600363,2021,0
600365,2014,0
600365,2015,0
600365,2016,0
600365,2017,0
600365,2018,0
600365,2019,0
600365,2020,0
600365,2021,0
600366,2014,1.47E-05
600366,2015,1.20E-05
600366,2016,1.28E-05
600366,2017,1.26E-05
600366,2018,1.11E-05
600366,2019,0
600366,2020,0
600366,2021,0
600367,2014,0
600367,2015,0
600367,2016,0
600367,2017,0
600367,2018,0
600367,2019,0
600367,2020,0
600367,2021,0
600368,2014,0
600368,2015,8.20E-06
600368,2016,7.56E-06
600368,2017,5.03E-05
600368,2018,6.34E-05
600368,2019,4.82E-05
600368,2020,4.47E-05
600368,2021,0
600370,2014,0
600370,2015,1.52E-05
600370,2016,0
600370,2017,0
600370,2018,2.89E-05
600370,2019,1.28E-05
600370,2020,0
600370,2021,0
600371,2014,0
600371,2015,0
600371,2016,0
600371,2017,1.39E-05
600371,2018,0
600371,2019,0
600371,2020,0
600371,2021,0
600372,2014,0
600372,2015,2.44E-05
600372,2016,0
600372,2017,0
600372,2018,1.09E-05
600372,2019,2.00E-05
600372,2020,2.14E-05
600372,2021,0
600373,2014,0
600373,2015,0
600373,2016,2.77E-05
600373,2017,1.91E-05
600373,2018,1.87E-05
600373,2019,2.62E-05
600373,2020,9.20E-06
600373,2021,0
600375,2014,0
600375,2015,0
600375,2016,0
600375,2017,2.26E-05
600375,2018,2.20E-05
600375,2019,2.92E-05
600375,2020,8.94E-06
600375,2021,8.58E-06
600376,2014,1.10E-05
600376,2015,2.30E-05
600376,2016,0
600376,2017,0
600376,2018,0
600376,2019,0
600376,2020,0
600376,2021,0
600377,2014,0
600377,2015,0
600377,2016,0
600377,2017,0
600377,2018,0
600377,2019,0
600377,2020,0
600377,2021,0
600378,2014,0
600378,2015,0
600378,2016,0
600378,2017,5.22E-05
600378,2018,5.03E-05
600378,2019,2.49E-05
600378,2020,8.48E-06
600378,2021,8.07E-06
600379,2014,1.56E-05
600379,2015,0
600379,2016,1.30E-05
600379,2017,5.22E-05
600379,2018,0
600379,2019,0
600379,2020,0
600379,2021,0
600380,2014,0
600380,2015,0
600380,2016,0
600380,2017,0
600380,2018,0
600380,2019,0
600380,2020,0
600380,2021,0
600381,2014,0
600381,2015,0
600381,2016,0
600381,2017,0
600381,2018,1.19E-05
600381,2019,0
600381,2020,0
600381,2021,0
600382,2014,0
600382,2015,0
600382,2016,0
600382,2017,0
600382,2018,0
600382,2019,0
600382,2020,0
600382,2021,0
600383,2014,0
600383,2015,0
600383,2016,0
600383,2017,0
600383,2018,0
600383,2019,0
600383,2020,0
600383,2021,0
600386,2014,0
600386,2015,0
600386,2016,0
600386,2017,0
600386,2018,0
600386,2019,0
600386,2020,0
600386,2021,0
600387,2014,0
600387,2015,0
600387,2016,0
600387,2017,0
600387,2018,0
600387,2019,0
600387,2020,0
600387,2021,0
600388,2014,0
600388,2015,0
600388,2016,1.29E-05
600388,2017,2.37E-05
600388,2018,2.16E-05
600388,2019,0
600388,2020,0
600388,2021,7.58E-06
600389,2014,0
600389,2015,0
600389,2016,0
600389,2017,0
600389,2018,0
600389,2019,0
600389,2020,0
600389,2021,0
600391,2014,0
600391,2015,0
600391,2016,0
600391,2017,0
600391,2018,0
600391,2019,0
600391,2020,0
600391,2021,0
600392,2014,0
600392,2015,0
600392,2016,0
600392,2017,8.57E-06
600392,2018,8.16E-06
600392,2019,0
600392,2020,0
600392,2021,0
600393,2014,0
600393,2015,0
600393,2016,8.74E-06
600393,2017,8.89E-06
600393,2018,8.40E-06
600393,2019,0
600393,2020,8.11E-06
600393,2021,0
600395,2014,0
600395,2015,0
600395,2016,2.14E-05
600395,2017,0
600395,2018,0
600395,2019,0
600395,2020,0
600395,2021,0
600396,2014,0
600396,2015,0
600396,2016,0
600396,2017,0
600396,2018,0
600396,2019,0
600396,2020,0
600396,2021,0
600397,2014,0
600397,2015,0
600397,2016,0
600397,2017,1.03E-05
600397,2018,0
600397,2019,0
600397,2020,0
600397,2021,0
600398,2014,0
600398,2015,1.49E-05
600398,2016,0
600398,2017,0
600398,2018,1.15E-05
600398,2019,9.88E-06
600398,2020,0
600398,2021,0
600399,2014,0
600399,2015,0
600399,2016,0
600399,2017,0
600399,2018,0
600399,2019,0
600399,2020,0
600399,2021,0
600400,2014,0
600400,2015,0
600400,2016,1.18E-05
600400,2017,1.18E-05
600400,2018,0
600400,2019,0
600400,2020,0
600400,2021,0
600403,2014,0
600403,2015,0
600403,2016,0
600403,2017,0
600403,2018,0
600403,2019,0
600403,2020,0
600403,2021,0
600405,2014,0
600405,2015,0
600405,2016,1.20E-05
600405,2017,0
600405,2018,0
600405,2019,0
600405,2020,1.13E-05
600405,2021,1.99E-05
600406,2014,1.02E-05
600406,2015,2.04E-05
600406,2016,9.29E-06
600406,2017,1.69E-05
600406,2018,0
600406,2019,0
600406,2020,0
600406,2021,7.83E-06
600408,2014,1.67E-05
600408,2015,0
600408,2016,1.39E-05
600408,2017,1.35E-05
600408,2018,0
600408,2019,0
600408,2020,0
600408,2021,0
600409,2014,0
600409,2015,2.70E-05
600409,2016,1.18E-05
600409,2017,3.10E-05
600409,2018,1.01E-05
600409,2019,2.94E-05
600409,2020,9.92E-06
600409,2021,1.00E-05
600410,2014,0
600410,2015,0
600410,2016,0
600410,2017,0
600410,2018,1.72E-05
600410,2019,8.20E-06
600410,2020,8.53E-06
600410,2021,8.24E-06
600415,2014,1.24E-05
600415,2015,1.13E-05
600415,2016,2.17E-05
600415,2017,5.36E-05
600415,2018,3.26E-05
600415,2019,3.11E-05
600415,2020,0
600415,2021,9.91E-06
600416,2014,0
600416,2015,5.44E-05
600416,2016,5.92E-05
600416,2017,5.87E-05
600416,2018,2.16E-05
600416,2019,0
600416,2020,0
600416,2021,1.03E-05
600418,2014,0
600418,2015,1.06E-05
600418,2016,0
600418,2017,0
600418,2018,0
600418,2019,0
600418,2020,0
600418,2021,0
600419,2014,0
600419,2015,9.33E-06
600419,2016,1.21E-05
600419,2017,1.19E-05
600419,2018,1.17E-05
600419,2019,1.11E-05
600419,2020,1.07E-05
600419,2021,9.96E-06
600420,2014,0
600420,2015,0
600420,2016,0
600420,2017,0
600420,2018,0
600420,2019,0
600420,2020,0
600420,2021,0
600421,2014,0
600421,2015,0
600421,2016,0
600421,2017,0
600421,2018,0
600421,2019,0
600421,2020,0
600421,2021,0
600422,2014,0
600422,2015,8.23E-06
600422,2016,8.12E-06
600422,2017,7.95E-06
600422,2018,7.94E-06
600422,2019,1.49E-05
600422,2020,7.78E-06
600422,2021,7.58E-06
600423,2014,0
600423,2015,0
600423,2016,0
600423,2017,0
600423,2018,0
600423,2019,0
600423,2020,0
600423,2021,0
600425,2014,2.35E-05
600425,2015,0
600425,2016,0
600425,2017,0
600425,2018,2.53E-05
600425,2019,2.50E-05
600425,2020,2.44E-05
600425,2021,0
600426,2014,0
600426,2015,0
600426,2016,0
600426,2017,0
600426,2018,0
600426,2019,0
600426,2020,0
600426,2021,0
600428,2014,1.30E-05
600428,2015,7.83E-05
600428,2016,7.88E-05
600428,2017,0.000119292
600428,2018,8.92E-05
600428,2019,9.90E-05
600428,2020,1.01E-05
600428,2021,0
600429,2014,0
600429,2015,0
600429,2016,9.46E-06
600429,2017,8.98E-06
600429,2018,0
600429,2019,0
600429,2020,0
600429,2021,0
600433,2014,0
600433,2015,0
600433,2016,0
600433,2017,0
600433,2018,0
600433,2019,2.43E-05
600433,2020,2.27E-05
600433,2021,1.84E-05
600435,2014,0
600435,2015,0
600435,2016,0
600435,2017,0
600435,2018,0
600435,2019,1.08E-05
600435,2020,0
600435,2021,0
600436,2014,0
600436,2015,0
600436,2016,0
600436,2017,0
600436,2018,0
600436,2019,2.62E-05
600436,2020,0
600436,2021,8.86E-06
600438,2014,0
600438,2015,0
600438,2016,7.04E-06
600438,2017,0
600438,2018,0
600438,2019,0
600438,2020,0
600438,2021,0
600439,2014,0
600439,2015,0
600439,2016,0
600439,2017,0
600439,2018,1.21E-05
600439,2019,1.08E-05
600439,2020,0
600439,2021,0
600444,2014,0
600444,2015,0
600444,2016,0
600444,2017,2.41E-05
600444,2018,3.57E-05
600444,2019,1.01E-05
600444,2020,1.01E-05
600444,2021,0
600446,2014,0
600446,2015,0
600446,2016,0
600446,2017,0
600446,2018,0
600446,2019,1.72E-05
600446,2020,8.47E-06
600446,2021,0
600448,2014,0
600448,2015,4.30E-05
600448,2016,0
600448,2017,3.67E-05
600448,2018,3.70E-05
600448,2019,0
600448,2020,1.12E-05
600448,2021,1.16E-05
600449,2014,2.87E-05
600449,2015,0
600449,2016,0
600449,2017,0
600449,2018,0
600449,2019,0
600449,2020,0
600449,2021,0
600452,2014,1.51E-05
600452,2015,0
600452,2016,1.53E-05
600452,2017,1.59E-05
600452,2018,0
600452,2019,0
600452,2020,0
600452,2021,1.38E-05
600455,2014,0
600455,2015,0
600455,2016,0
600455,2017,0
600455,2018,0
600455,2019,0
600455,2020,0
600455,2021,0
600456,2014,0
600456,2015,0
600456,2016,0
600456,2017,0
600456,2018,0
600456,2019,0
600456,2020,0
600456,2021,0
600458,2014,0
600458,2015,0
600458,2016,1.25E-05
600458,2017,2.31E-05
600458,2018,1.73E-05
600458,2019,0
600458,2020,2.63E-05
600458,2021,0
600459,2014,0
600459,2015,0
600459,2016,0
600459,2017,0
600459,2018,0
600459,2019,0
600459,2020,0
600459,2021,0
600460,2014,0
600460,2015,0
600460,2016,0
600460,2017,0
600460,2018,0
600460,2019,0
600460,2020,0
600460,2021,0
600461,2014,0
600461,2015,0
600461,2016,0
600461,2017,0
600461,2018,1.07E-05
600461,2019,1.86E-05
600461,2020,0
600461,2021,0
600462,2014,0
600462,2015,0
600462,2016,0
600462,2017,1.35E-05
600462,2018,0
600462,2019,0
600462,2020,0
600462,2021,0
600463,2014,0
600463,2015,0
600463,2016,0
600463,2017,0
600463,2018,0
600463,2019,0
600463,2020,0
600463,2021,0
600466,2014,0
600466,2015,0
600466,2016,0
600466,2017,0
600466,2018,0
600466,2019,0
600466,2020,0
600466,2021,0
600467,2014,0
600467,2015,0
600467,2016,0
600467,2017,0
600467,2018,0
600467,2019,0
600467,2020,0
600467,2021,0
600468,2014,0
600468,2015,0
600468,2016,1.18E-05
600468,2017,2.54E-05
600468,2018,0
600468,2019,1.13E-05
600468,2020,0
600468,2021,0
600469,2014,0
600469,2015,1.59E-05
600469,2016,1.16E-05
600469,2017,2.38E-05
600469,2018,0
600469,2019,1.07E-05
600469,2020,1.06E-05
600469,2021,0
600470,2014,0
600470,2015,0
600470,2016,0
600470,2017,0
600470,2018,1.06E-05
600470,2019,9.70E-06
600470,2020,0
600470,2021,8.99E-06
600475,2014,0
600475,2015,2.83E-05
600475,2016,3.35E-05
600475,2017,4.13E-05
600475,2018,2.32E-05
600475,2019,2.69E-05
600475,2020,8.57E-06
600475,2021,0
600476,2014,0
600476,2015,0
600476,2016,0
600476,2017,0
600476,2018,0
600476,2019,0
600476,2020,0
600476,2021,0
600477,2014,1.21E-05
600477,2015,2.09E-05
600477,2016,1.94E-05
600477,2017,1.91E-05
600477,2018,9.70E-06
600477,2019,8.22E-05
600477,2020,1.84E-05
600477,2021,8.73E-06
600478,2014,1.39E-05
600478,2015,0
600478,2016,0
600478,2017,0
600478,2018,0
600478,2019,0
600478,2020,0
600478,2021,0
600479,2014,0
600479,2015,0
600479,2016,0
600479,2017,1.03E-05
600479,2018,1.04E-05
600479,2019,9.67E-06
600479,2020,0
600479,2021,0
600480,2014,0
600480,2015,1.07E-05
600480,2016,1.22E-05
600480,2017,2.05E-05
600480,2018,9.36E-06
600480,2019,8.30E-06
600480,2020,8.36E-06
600480,2021,8.23E-06
600481,2014,0
600481,2015,1.34E-05
600481,2016,1.23E-05
600481,2017,2.40E-05
600481,2018,0
600481,2019,1.16E-05
600481,2020,0
600481,2021,0
600482,2014,0
600482,2015,1.28E-05
600482,2016,3.45E-05
600482,2017,6.44E-05
600482,2018,2.82E-05
600482,2019,9.48E-06
600482,2020,3.71E-05
600482,2021,2.71E-05
600483,2014,0
600483,2015,0
600483,2016,1.09E-05
600483,2017,1.06E-05
600483,2018,1.05E-05
600483,2019,9.37E-06
600483,2020,9.43E-06
600483,2021,9.48E-06
600486,2014,0
600486,2015,0
600486,2016,0
600486,2017,0
600486,2018,0
600486,2019,0
600486,2020,0
600486,2021,0
600487,2014,6.60E-05
600487,2015,5.98E-05
600487,2016,6.82E-05
600487,2017,5.71E-05
600487,2018,5.90E-05
600487,2019,3.68E-05
600487,2020,3.25E-05
600487,2021,3.61E-05
600488,2014,0
600488,2015,0
600488,2016,0
600488,2017,0
600488,2018,0
600488,2019,0
600488,2020,0
600488,2021,0
600489,2014,0
600489,2015,0
600489,2016,1.02E-05
600489,2017,0
600489,2018,9.72E-06
600489,2019,8.64E-06
